loss,accuracy,lr
2.1590802669525146,0.3619999885559082,0.0010000000474974513
1.2150170803070068,0.75,0.0010000000474974513
0.8318798542022705,0.8059999942779541,0.0010000000474974513
0.6075063347816467,0.8539999723434448,0.0010000000474974513
0.45100268721580505,0.8759999871253967,0.0010000000474974513
0.3701644837856293,0.8880000114440918,0.0010000000474974513
0.319522887468338,0.8920000195503235,0.0010000000474974513
0.271053671836853,0.9259999990463257,0.0010000000474974513
0.28641411662101746,0.9100000262260437,0.0010000000474974513
0.25219735503196716,0.9380000233650208,0.0010000000474974513
0.20510506629943848,0.9359999895095825,0.0010000000474974513
0.20156651735305786,0.9440000057220459,0.0010000000474974513
0.1886153370141983,0.9380000233650208,0.0010000000474974513
0.18614573776721954,0.949999988079071,0.0010000000474974513
0.2002032995223999,0.9279999732971191,0.0010000000474974513
0.1639210283756256,0.9559999704360962,0.0010000000474974513
0.17646314203739166,0.9520000219345093,0.0010000000474974513
0.14467522501945496,0.9539999961853027,0.0010000000474974513
0.13178691267967224,0.9599999785423279,0.0010000000474974513
0.10615387558937073,0.9800000190734863,0.0010000000474974513
0.08972016721963882,0.9900000095367432,0.0010000000474974513
0.07908596843481064,0.9739999771118164,0.0010000000474974513
0.06980150192975998,0.984000027179718,0.0010000000474974513
0.057581983506679535,0.9919999837875366,0.0010000000474974513
0.06357799470424652,0.9879999756813049,0.0010000000474974513
0.058212440460920334,0.9879999756813049,0.0010000000474974513
0.07364074885845184,0.984000027179718,0.0010000000474974513
0.11511234939098358,0.9599999785423279,0.0010000000474974513
0.10343657433986664,0.9760000109672546,0.0010000000474974513
0.0915752500295639,0.9739999771118164,0.0010000000474974513
0.0894664004445076,0.9819999933242798,0.0010000000474974513
0.059402961283922195,0.9900000095367432,0.0010000000474974513
0.046289652585983276,0.9919999837875366,0.0010000000474974513
0.04660572111606598,0.9900000095367432,0.0010000000474974513
0.048010971397161484,0.9879999756813049,0.0010000000474974513
0.04570590704679489,0.9819999933242798,0.0010000000474974513
0.04319022223353386,0.9860000014305115,0.0010000000474974513
0.04103671759366989,0.9900000095367432,0.0010000000474974513
0.040956251323223114,0.9919999837875366,0.0010000000474974513
0.027314435690641403,0.9980000257492065,0.0010000000474974513
0.01883610710501671,1.0,0.0010000000474974513
0.02344420924782753,0.9959999918937683,0.0010000000474974513
0.019665369763970375,0.9959999918937683,0.0010000000474974513
0.017386868596076965,0.9980000257492065,0.0010000000474974513
0.013245964422821999,1.0,0.0010000000474974513
0.010703674517571926,1.0,0.0010000000474974513
0.00826263427734375,1.0,0.0010000000474974513
0.010371820069849491,1.0,0.0010000000474974513
0.015321367420256138,1.0,0.0010000000474974513
0.008117699064314365,1.0,0.0010000000474974513
0.0059273880906403065,1.0,0.0010000000474974513
0.01109862420707941,0.9980000257492065,0.0010000000474974513
0.013849291019141674,0.9959999918937683,0.0010000000474974513
0.018106749281287193,0.9959999918937683,0.0010000000474974513
0.01255568116903305,1.0,0.0010000000474974513
0.01628151722252369,0.9940000176429749,0.0010000000474974513
0.016510212793946266,0.9959999918937683,0.0010000000474974513
0.01362276915460825,1.0,0.0010000000474974513
0.008473649621009827,1.0,0.0010000000474974513
0.006859921384602785,1.0,0.0010000000474974513
0.005148186814039946,1.0,0.0010000000474974513
0.003743994515389204,1.0,0.0010000000474974513
0.0040579624474048615,1.0,0.0010000000474974513
0.009967051446437836,0.9980000257492065,0.0010000000474974513
0.00435209833085537,1.0,0.0010000000474974513
0.005608383100479841,1.0,0.0010000000474974513
0.004864385351538658,1.0,0.0010000000474974513
0.003172921249642968,1.0,0.0010000000474974513
0.0028074681758880615,1.0,0.0010000000474974513
0.0022982412483543158,1.0,0.0010000000474974513
0.0017252841498702765,1.0,0.0010000000474974513
0.002310145413503051,1.0,0.0010000000474974513
0.002244433620944619,1.0,0.0010000000474974513
0.0019520223140716553,1.0,0.0010000000474974513
0.0013083206722512841,1.0,0.0010000000474974513
0.0016223830170929432,1.0,0.0010000000474974513
0.0012674438767135143,1.0,0.0010000000474974513
0.0013750414364039898,1.0,0.0010000000474974513
0.0010960762156173587,1.0,0.0010000000474974513
