loss,accuracy,lr
1.5961483716964722,0.4620535671710968,0.0010000000474974513
0.9662023782730103,0.7098214030265808,0.0010000000474974513
0.7646052241325378,0.7700892686843872,0.0010000000474974513
0.6527694463729858,0.7901785969734192,0.0010000000474974513
0.6243690848350525,0.8035714030265808,0.0010000000474974513
0.5379818677902222,0.8325892686843872,0.0010000000474974513
0.5071386098861694,0.8247767686843872,0.0010000000474974513
0.4454877972602844,0.8470982313156128,0.0010000000474974513
0.42888110876083374,0.8560267686843872,0.0010000000474974513
0.4141251742839813,0.8627232313156128,0.0010000000474974513
0.3881899416446686,0.8794642686843872,0.0010000000474974513
0.351811945438385,0.8850446343421936,0.0010000000474974513
0.3445114493370056,0.8828125,0.0010000000474974513
0.35072198510169983,0.8895089030265808,0.0010000000474974513
0.32192835211753845,0.8917410969734192,0.0010000000474974513
0.3015444576740265,0.9084821343421936,0.0010000000474974513
0.28280237317085266,0.9185267686843872,0.0010000000474974513
0.24577733874320984,0.921875,0.0010000000474974513
0.2356865257024765,0.9296875,0.0010000000474974513
0.24000070989131927,0.921875,0.0010000000474974513
0.25723305344581604,0.9196428656578064,0.0010000000474974513
0.21483014523983002,0.9408482313156128,0.0010000000474974513
0.19628092646598816,0.9441964030265808,0.0010000000474974513
0.18764270842075348,0.9419642686843872,0.0010000000474974513
0.18540993332862854,0.9453125,0.0010000000474974513
0.17952442169189453,0.9542410969734192,0.0010000000474974513
0.1674901396036148,0.9575892686843872,0.0010000000474974513
0.15676353871822357,0.9620535969734192,0.0010000000474974513
0.1605989634990692,0.9587053656578064,0.0010000000474974513
0.14752553403377533,0.9598214030265808,0.0010000000474974513
0.13388343155384064,0.9642857313156128,0.0010000000474974513
0.1390974372625351,0.9665178656578064,0.0010000000474974513
0.11730209738016129,0.9732142686843872,0.0010000000474974513
0.10978983342647552,0.9720982313156128,0.0010000000474974513
0.10394525527954102,0.9743303656578064,0.0010000000474974513
0.07957912981510162,0.9854910969734192,0.0010000000474974513
0.07726012915372849,0.9854910969734192,0.0010000000474974513
0.0625905767083168,0.9933035969734192,0.0010000000474974513
0.07070493698120117,0.9832589030265808,0.0010000000474974513
0.10125546902418137,0.9732142686843872,0.0010000000474974513
0.10526454448699951,0.9732142686843872,0.0010000000474974513
0.09420765191316605,0.9776785969734192,0.0010000000474974513
0.08093088865280151,0.9832589030265808,0.0010000000474974513
0.07750820368528366,0.9776785969734192,0.0010000000474974513
0.058034397661685944,0.9877232313156128,0.0010000000474974513
0.04960139840841293,0.9921875,0.0010000000474974513
0.03961455449461937,0.9966517686843872,0.0010000000474974513
0.03825777769088745,0.9921875,0.0010000000474974513
0.029873909428715706,0.9955357313156128,0.0010000000474974513
0.035736434161663055,0.9955357313156128,0.0010000000474974513
0.047112755477428436,0.9866071343421936,0.0010000000474974513
0.0509454682469368,0.9910714030265808,0.0010000000474974513
0.06079734116792679,0.9888392686843872,0.0010000000474974513
0.05779946967959404,0.9866071343421936,0.0010000000474974513
0.054817087948322296,0.9899553656578064,0.0010000000474974513
0.07340995222330093,0.9821428656578064,0.0010000000474974513
0.09277065843343735,0.9765625,0.0010000000474974513
0.1527739316225052,0.9464285969734192,0.0010000000474974513
0.15342596173286438,0.9486607313156128,0.0010000000474974513
0.11177265644073486,0.9698660969734192,0.0010000000474974513
0.09173709899187088,0.9676339030265808,0.0010000000474974513
0.055811844766139984,0.9877232313156128,0.0010000000474974513
0.03833296149969101,0.9899553656578064,0.0010000000474974513
0.03033359907567501,0.9966517686843872,0.0010000000474974513
0.02213643305003643,0.9977678656578064,0.0010000000474974513
0.017151381820440292,0.9988839030265808,0.0010000000474974513
0.013074720278382301,0.9977678656578064,0.0010000000474974513
0.009464130736887455,1.0,0.0010000000474974513
0.009741117246448994,1.0,0.0010000000474974513
0.015097647905349731,0.9977678656578064,0.0010000000474974513
0.019460467621684074,0.9955357313156128,0.0010000000474974513
0.026364292949438095,0.9933035969734192,0.0010000000474974513
0.036593783646821976,0.9866071343421936,0.0010000000474974513
0.028203129768371582,0.9977678656578064,0.0010000000474974513
0.015120767056941986,1.0,0.0010000000474974513
0.011018206365406513,1.0,0.0010000000474974513
0.0065274606458842754,1.0,0.0010000000474974513
0.0056575872004032135,1.0,0.0010000000474974513
0.005551378708332777,1.0,0.0010000000474974513
0.004061686806380749,1.0,0.0010000000474974513
