loss,accuracy,lr
0.582563579082489,0.6432432532310486,0.0010000000474974513
0.367238312959671,0.8486486673355103,0.0010000000474974513
0.3228365480899811,0.8810811042785645,0.0010000000474974513
0.26962438225746155,0.8999999761581421,0.0010000000474974513
0.24272026121616364,0.8918918967247009,0.0010000000474974513
0.23970194160938263,0.8945946097373962,0.0010000000474974513
0.2566952109336853,0.9054054021835327,0.0010000000474974513
0.21530500054359436,0.9135135412216187,0.0010000000474974513
0.24486644566059113,0.8972973227500916,0.0010000000474974513
0.18756714463233948,0.9351351261138916,0.0010000000474974513
0.2013346254825592,0.9216216206550598,0.0010000000474974513
0.17463311553001404,0.9513513445854187,0.0010000000474974513
0.17095017433166504,0.9405405521392822,0.0010000000474974513
0.15006904304027557,0.9405405521392822,0.0010000000474974513
0.14575132727622986,0.9486486315727234,0.0010000000474974513
0.12275271117687225,0.9594594836235046,0.0010000000474974513
0.12591852247714996,0.9567567706108093,0.0010000000474974513
0.11931336671113968,0.9702702760696411,0.0010000000474974513
0.13604231178760529,0.9594594836235046,0.0010000000474974513
0.13352364301681519,0.9567567706108093,0.0010000000474974513
0.1462755799293518,0.9324324131011963,0.0010000000474974513
0.14118996262550354,0.954054057598114,0.0010000000474974513
0.11167306452989578,0.9594594836235046,0.0010000000474974513
0.13190960884094238,0.9594594836235046,0.0010000000474974513
0.1636991649866104,0.9486486315727234,0.0010000000474974513
0.12510477006435394,0.9648648500442505,0.0010000000474974513
0.11418453603982925,0.9513513445854187,0.0010000000474974513
0.12975573539733887,0.954054057598114,0.0010000000474974513
0.10181919485330582,0.9675675630569458,0.0010000000474974513
0.0990961566567421,0.9621621370315552,0.0010000000474974513
0.08539007604122162,0.9702702760696411,0.0010000000474974513
0.08014858514070511,0.9729729890823364,0.0010000000474974513
0.06597926467657089,0.9756757020950317,0.0010000000474974513
0.06467621773481369,0.9783783555030823,0.0010000000474974513
0.10092373192310333,0.9648648500442505,0.0010000000474974513
0.09131590276956558,0.9621621370315552,0.0010000000474974513
0.08779310435056686,0.9648648500442505,0.0010000000474974513
0.06454256922006607,0.9783783555030823,0.0010000000474974513
0.060144342482089996,0.9810810685157776,0.0010000000474974513
0.056670770049095154,0.9783783555030823,0.0010000000474974513
0.05874182656407356,0.9810810685157776,0.0010000000474974513
0.04947504773736,0.9864864945411682,0.0010000000474974513
0.05039101839065552,0.9756757020950317,0.0010000000474974513
0.06509914249181747,0.9702702760696411,0.0010000000474974513
0.051785632967948914,0.9756757020950317,0.0010000000474974513
0.06593882292509079,0.9729729890823364,0.0010000000474974513
0.06489448249340057,0.9756757020950317,0.0010000000474974513
