loss,accuracy,lr
1.6475099325180054,0.125,0.0010000000474974513
1.0469063520431519,0.7083333134651184,0.0010000000474974513
0.7013190388679504,0.9583333134651184,0.0010000000474974513
0.49736809730529785,1.0,0.0010000000474974513
0.36775729060173035,1.0,0.0010000000474974513
0.2760791778564453,1.0,0.0010000000474974513
0.209517240524292,1.0,0.0010000000474974513
0.15767773985862732,1.0,0.0010000000474974513
0.11694202572107315,1.0,0.0010000000474974513
0.08698341995477676,1.0,0.0010000000474974513
0.06623843312263489,1.0,0.0010000000474974513
0.052207861095666885,1.0,0.0010000000474974513
0.042146846652030945,1.0,0.0010000000474974513
0.03444797918200493,1.0,0.0010000000474974513
0.02852693200111389,1.0,0.0010000000474974513
0.023981770500540733,1.0,0.0010000000474974513
0.020419208332896233,1.0,0.0010000000474974513
0.01755957491695881,1.0,0.0010000000474974513
0.015218046493828297,1.0,0.0010000000474974513
0.013276476413011551,1.0,0.0010000000474974513
0.011652722954750061,1.0,0.0010000000474974513
0.010282373987138271,1.0,0.0010000000474974513
0.009129908867180347,1.0,0.0010000000474974513
0.00816507451236248,1.0,0.0010000000474974513
0.007357412483543158,1.0,0.0010000000474974513
0.0066767665557563305,1.0,0.0010000000474974513
0.006094229873269796,1.0,0.0010000000474974513
0.005583974067121744,1.0,0.0010000000474974513
0.005129700060933828,1.0,0.0010000000474974513
0.00472516193985939,1.0,0.0010000000474974513
0.004364112392067909,1.0,0.0010000000474974513
0.0040427870117127895,1.0,0.0010000000474974513
0.0037589718122035265,1.0,0.0010000000474974513
0.0035089554730802774,1.0,0.0010000000474974513
0.00328930770047009,1.0,0.0010000000474974513
0.0030957318376749754,1.0,0.0010000000474974513
0.0029240979347378016,1.0,0.0010000000474974513
0.002770309103652835,1.0,0.0010000000474974513
0.00263068825006485,1.0,0.0010000000474974513
0.0025029554963111877,1.0,0.0010000000474974513
0.0023850970901548862,1.0,0.0010000000474974513
0.002275759121403098,1.0,0.0010000000474974513
0.002174250315874815,1.0,0.0010000000474974513
0.0020804547239094973,1.0,0.0010000000474974513
0.0019942992366850376,1.0,0.0010000000474974513
0.0019156174967065454,1.0,0.0010000000474974513
0.0018440590938553214,1.0,0.0010000000474974513
0.0017789811827242374,1.0,0.0010000000474974513
0.0017194288084283471,1.0,0.0010000000474974513
0.0016645751893520355,1.0,0.0010000000474974513
0.0016135592013597488,1.0,0.0010000000474974513
0.0015657221665605903,1.0,0.0010000000474974513
0.0015207375399768353,1.0,0.0010000000474974513
0.0014783336082473397,1.0,0.0010000000474974513
0.001438446226529777,1.0,0.0010000000474974513
0.0014010114828124642,1.0,0.0010000000474974513
0.0013658860698342323,1.0,0.0010000000474974513
0.0013329560169950128,1.0,0.0010000000474974513
0.0013018696336075664,1.0,0.0010000000474974513
0.0012725329725071788,1.0,0.0010000000474974513
0.0012446433538571,1.0,0.0010000000474974513
0.0012181021738797426,1.0,0.0010000000474974513
0.0011927009327337146,1.0,0.0010000000474974513
0.0011684199562296271,1.0,0.0010000000474974513
0.0011451501632109284,1.0,0.0010000000474974513
0.0011229115771129727,1.0,0.0010000000474974513
0.001101624802686274,1.0,0.0010000000474974513
0.0010812949622049928,1.0,0.0010000000474974513
0.001061842660419643,1.0,0.0010000000474974513
0.0010432383278384805,1.0,0.0010000000474974513
0.0010253676446154714,1.0,0.0010000000474974513
0.0010082060471177101,1.0,0.0010000000474974513
0.0009916842682287097,1.0,0.0010000000474974513
0.0009757573716342449,1.0,0.0010000000474974513
0.0009603661601431668,1.0,0.0010000000474974513
0.0009454808314330876,1.0,0.0010000000474974513
0.0009311410249210894,1.0,0.0010000000474974513
0.0009172228164970875,1.0,0.0010000000474974513
0.0009038055432029068,1.0,0.0010000000474974513
0.0008907502633519471,1.0,0.0010000000474974513
0.0008781266515143216,1.0,0.0010000000474974513
0.0008658551960252225,1.0,0.0010000000474974513
0.0008539110422134399,1.0,0.0010000000474974513
0.0008423042017966509,1.0,0.0010000000474974513
0.0008310346747748554,1.0,0.0010000000474974513
0.0008200676529668272,1.0,0.0010000000474974513
0.0008093933574855328,1.0,0.0010000000474974513
0.0007989918231032789,1.0,0.0010000000474974513
0.0007888333057053387,1.0,0.0010000000474974513
0.0007789526134729385,1.0,0.0010000000474974513
0.0007692702929489315,1.0,0.0010000000474974513
0.0007598111988045275,1.0,0.0010000000474974513
0.0007505901739932597,1.0,0.0010000000474974513
0.0007415676373057067,1.0,0.0010000000474974513
0.0007327483617700636,1.0,0.0010000000474974513
0.000724132580216974,1.0,0.0010000000474974513
0.0007156754727475345,1.0,0.0010000000474974513
0.0007074565510265529,1.0,0.0010000000474974513
0.0006993614952079952,1.0,0.0010000000474974513
0.0006914749392308295,1.0,0.0010000000474974513
0.0006837024702690542,1.0,0.0010000000474974513
0.0006761185359209776,1.0,0.0010000000474974513
0.0006686535780318081,1.0,0.0010000000474974513
0.0006613524747081101,1.0,0.0010000000474974513
0.0006541902548633516,1.0,0.0010000000474974513
0.0006472116219811141,1.0,0.0010000000474974513
0.0006402974249795079,1.0,0.0010000000474974513
0.0006335371290333569,1.0,0.0010000000474974513
0.0006269107107073069,1.0,0.0010000000474974513
0.0006204033852554858,1.0,0.0010000000474974513
0.0006140251061879098,1.0,0.0010000000474974513
0.0006077509606257081,1.0,0.0010000000474974513
0.0006015612161718309,1.0,0.0010000000474974513
0.0005955202504992485,1.0,0.0010000000474974513
0.0005895686335861683,1.0,0.0010000000474974513
0.0005837261560373008,1.0,0.0010000000474974513
0.0005779631319455802,1.0,0.0010000000474974513
0.0005723042413592339,1.0,0.0010000000474974513
0.0005667446530424058,1.0,0.0010000000474974513
0.0005612942040897906,1.0,0.0010000000474974513
0.0005558784469030797,1.0,0.0010000000474974513
0.0005506017478182912,1.0,0.0010000000474974513
0.0005453795311041176,1.0,0.0010000000474974513
0.0005402665119618177,1.0,0.0010000000474974513
0.0005352130392566323,1.0,0.0010000000474974513
0.0005302638164721429,1.0,0.0010000000474974513
0.0005253443378023803,1.0,0.0010000000474974513
0.0005205389461480081,1.0,0.0010000000474974513
0.000515822961460799,1.0,0.0010000000474974513
0.0005111515638418496,1.0,0.0010000000474974513
0.0005065546138212085,1.0,0.0010000000474974513
0.0005020023672841489,1.0,0.0010000000474974513
0.0004975493648089468,1.0,0.0010000000474974513
0.0004931708099320531,1.0,0.0010000000474974513
0.0004888517432846129,1.0,0.0010000000474974513
0.00048459236859343946,1.0,0.0010000000474974513
0.0004804023483302444,1.0,0.0010000000474974513
0.0004762719327118248,1.0,0.0010000000474974513
0.00047221104614436626,1.0,0.0010000000474974513
0.00046818479313515127,1.0,0.0010000000474974513
0.0004642181738745421,1.0,0.0010000000474974513
0.00046029617078602314,1.0,0.0010000000474974513
0.0004564734408631921,1.0,0.0010000000474974513
0.0004526755365077406,1.0,0.0010000000474974513
0.00044893226004205644,1.0,0.0010000000474974513
0.00044523857650347054,1.0,0.0010000000474974513
0.00044157469528727233,1.0,0.0010000000474974513
0.00043798028491437435,1.0,0.0010000000474974513
0.0004344404733274132,1.0,0.0010000000474974513
0.0004309701325837523,1.0,0.0010000000474974513
0.00042750476859509945,1.0,0.0010000000474974513
0.0004241089045535773,1.0,0.0010000000474974513
0.0004207527090329677,1.0,0.0010000000474974513
0.00041742631583474576,1.0,0.0010000000474974513
0.0004141346726100892,1.0,0.0010000000474974513
0.00041091744787991047,1.0,0.0010000000474974513
0.0004077548801433295,1.0,0.0010000000474974513
