loss,accuracy,lr
1.4051861763000488,0.3333333432674408,0.001
1.158789038658142,0.3333333432674408,0.001
1.0734516382217407,0.6166666746139526,0.001
1.0704731941223145,0.3333333432674408,0.001
1.0531269311904907,0.3499999940395355,0.001
1.033342957496643,0.75,0.001
1.0077916383743286,0.9166666865348816,0.001
0.9685510993003845,0.6666666865348816,0.001
0.9374295473098755,0.8833333253860474,0.001
0.9033164978027344,0.6666666865348816,0.001
0.8405064940452576,0.8500000238418579,0.001
0.781574010848999,0.8500000238418579,0.001
0.7270345091819763,0.75,0.001
0.7018258571624756,0.75,0.001
0.675018846988678,0.8999999761581421,0.001
0.6106614470481873,0.8166666626930237,0.001
0.5929479002952576,0.800000011920929,0.001
0.561444878578186,0.8833333253860474,0.001
0.5185784101486206,0.949999988079071,0.001
0.5165614485740662,0.9333333373069763,0.001
0.4760376811027527,0.9333333373069763,0.001
0.46431419253349304,0.949999988079071,0.001
0.447235107421875,0.9333333373069763,0.001
0.40732064843177795,0.9166666865348816,0.001
0.39416447281837463,0.9333333373069763,0.001
0.36065733432769775,0.9833333492279053,0.001
0.3584209978580475,0.949999988079071,0.001
0.33262479305267334,0.949999988079071,0.001
0.2932377755641937,0.9666666388511658,0.001
0.28697824478149414,1.0,0.001
0.4038003981113434,0.9333333373069763,0.001
0.46162116527557373,0.949999988079071,0.001
0.3701247274875641,0.9833333492279053,0.001
0.3011646866798401,1.0,0.001
0.3353656828403473,0.9333333373069763,0.001
0.27365604043006897,0.949999988079071,0.001
0.25017398595809937,0.9666666388511658,0.001
0.25072553753852844,1.0,0.001
0.1975385695695877,1.0,0.001
0.2401238977909088,1.0,0.001
0.2330043911933899,0.9666666388511658,0.001
0.18451640009880066,1.0,0.001
0.15294775366783142,1.0,0.001
0.17935247719287872,1.0,0.001
0.18590204417705536,1.0,0.001
0.14118261635303497,1.0,0.001
0.14182914793491364,1.0,0.001
0.12298309057950974,1.0,0.001
0.10240409523248672,1.0,0.001
0.11076053977012634,1.0,0.001
0.08445795625448227,1.0,0.001
0.07736339420080185,1.0,0.001
0.08357829600572586,1.0,0.001
0.06503152847290039,1.0,0.001
0.08680914342403412,1.0,0.001
0.04643832892179489,1.0,0.001
0.071600042283535,1.0,0.001
0.09959966689348221,1.0,0.001
0.06320957094430923,1.0,0.001
0.10050913691520691,0.9833333492279053,0.001
0.1227729469537735,1.0,0.001
0.15703453123569489,0.9833333492279053,0.001
0.10569190979003906,1.0,0.001
0.09576226025819778,1.0,0.001
0.09001827239990234,1.0,0.001
0.07413896918296814,1.0,0.001
0.05546451732516289,1.0,0.001
0.059739597141742706,1.0,0.001
0.050532810389995575,1.0,0.001
0.058612022548913956,1.0,0.001
0.046959105879068375,1.0,0.001
0.032352905720472336,1.0,0.001
0.03911028802394867,1.0,0.001
0.03320109471678734,1.0,0.001
0.03377645090222359,1.0,0.001
0.028080156072974205,1.0,0.001
0.028653031215071678,1.0,0.001
0.026756491512060165,1.0,0.001
0.020257126539945602,1.0,0.001
0.020614026114344597,1.0,0.001
0.021779781207442284,1.0,0.001
0.01700150966644287,1.0,0.001
0.019765648990869522,1.0,0.001
0.016378693282604218,1.0,0.001
0.015509141609072685,1.0,0.001
0.015166143886744976,1.0,0.001
0.012967412360012531,1.0,0.001
0.012483920902013779,1.0,0.001
0.012752232141792774,1.0,0.001
0.010564236901700497,1.0,0.001
0.010871266946196556,1.0,0.001
0.00979562010616064,1.0,0.001
0.009330956265330315,1.0,0.001
0.009025825187563896,1.0,0.001
0.008863269351422787,1.0,0.001
0.008004090748727322,1.0,0.001
0.00806441344320774,1.0,0.001
0.007427806966006756,1.0,0.001
0.00733891362324357,1.0,0.001
0.006857471540570259,1.0,0.001
0.006721301004290581,1.0,0.001
0.006646446418017149,1.0,0.001
0.0060589988715946674,1.0,0.001
0.005956265144050121,1.0,0.001
0.005686112213879824,1.0,0.001
0.005538717843592167,1.0,0.001
0.005404823925346136,1.0,0.001
0.005306847859174013,1.0,0.001
0.00507432222366333,1.0,0.001
0.004893941804766655,1.0,0.001
0.004772216081619263,1.0,0.001
0.004660343285650015,1.0,0.001
0.004494666587561369,1.0,0.001
0.004304272122681141,1.0,0.001
0.004281103145331144,1.0,0.001
0.004142248537391424,1.0,0.001
0.004040244501084089,1.0,0.001
0.003970153629779816,1.0,0.001
0.003859330667182803,1.0,0.001
0.00377573911100626,1.0,0.001
0.003662094008177519,1.0,0.001
0.0035936736967414618,1.0,0.001
0.003529398236423731,1.0,0.001
0.0034076343290507793,1.0,0.001
0.0033546413760632277,1.0,0.001
0.003293819259852171,1.0,0.001
0.0032082186080515385,1.0,0.001
0.0031448453664779663,1.0,0.001
0.003080967115238309,1.0,0.001
0.003032284788787365,1.0,0.001
0.0029716251883655787,1.0,0.001
0.0029073418118059635,1.0,0.001
0.0028669675812125206,1.0,0.001
0.002810735022649169,1.0,0.001
0.0027554938569664955,1.0,0.001
0.0027154574636369944,1.0,0.001
0.002669634995982051,1.0,0.001
0.0026250043883919716,1.0,0.001
0.0025798617862164974,1.0,0.001
0.0025378852151334286,1.0,0.001
0.0025002385955303907,1.0,0.001
0.002461279509589076,1.0,0.001
0.002421970246359706,1.0,0.001
0.0023869399446994066,1.0,0.001
0.0023541406262665987,1.0,0.001
0.0023179305717349052,1.0,0.001
0.002283734269440174,1.0,0.001
0.0022541291546076536,1.0,0.001
0.0022212802432477474,1.0,0.001
0.002188880695030093,1.0,0.001
0.002161510055884719,1.0,0.001
0.0021325640846043825,1.0,0.001
0.002102554077282548,1.0,0.001
0.0020759599283337593,1.0,0.001
0.0020494130440056324,1.0,0.001
0.0020222561433911324,1.0,0.001
0.0019964242819696665,1.0,0.001
0.001972129102796316,1.0,0.001
0.0019470116822049022,1.0,0.001
0.0019226138247177005,1.0,0.001
0.0018990528769791126,1.0,0.001
0.001875141984783113,1.0,0.001
0.001851708977483213,1.0,0.001
0.001829476677812636,1.0,0.001
0.0018080646404996514,1.0,0.001
0.001786776352673769,1.0,0.001
0.0017658707220107317,1.0,0.001
0.0017458677757531404,1.0,0.001
0.0017259642481803894,1.0,0.001
0.0017063692212104797,1.0,0.001
0.0016872239066287875,1.0,0.001
0.0016685551963746548,1.0,0.001
0.0016504444647580385,1.0,0.001
0.0016326723853126168,1.0,0.001
0.0016153760952875018,1.0,0.001
0.0015986025100573897,1.0,0.001
0.001581996912136674,1.0,0.001
0.001565731829032302,1.0,0.001
